retail|retain	別語
revenge|reverse	別語
revenue|reverse	別語
revere|reverse	別語
revere|severe	別語
reversal|several	別語
revision|revulsion	別語
rice|rich	別語
rice|ride	別語
rice|rife	別語
rice|ripe	別語
rice|rise	別語
rice|rite	別語
rice|vice	別語
ride|rife	別語
ride|ripe	別語
ride|rise	別語
ride|rite	別語
ride|rude	別語
ride|side	別語
ride|tide	別語
ride|wide	別語
rife|ripe	別語
rife|rise	別語
rife|rite	別語
