arms	army	名	軍隊・陸軍	arms（武器）を持った人の集まり→「軍隊・陸軍」
N	eighteen	eighth	別意
N	eighty	eighth	別意
nine	nineteen	形	19の
nine	ninety	形	90の
nine	ninth	形	9番目の
U	nineteen	ninety	nineteen は19、ninety は90（-teen は13〜19、-ty は十の位）。nineteen は後ろの -teen を、ninety は前を強く読むので聞き分ける
N	nineteen	ninth	別意
N	ninety	ninth	別意
U	three	thirteen	three の十代は thirteen（three が thir に変わる）
U	three	thirty	three の十倍は thirty（three が thir に変わる）
U	three	third	3番目は third（three が thir に変わる）
U	four	forty	four の十倍は forty（u が落ちる）。fourteen・fourth は u を残す
U	forty	fourth	forty は u が落ちるが、4番目の fourth は u を残す
U	five	fifteen	five の十代は fifteen（five が fif に変わる）
U	five	fifty	five の十倍は fifty（five が fif に変わる）
U	fifth	five	5番目は fifth（five が fif に変わる）
U	eight	eighteen	eight に -teen がつくと t が1つになる（eighteen）
U	eight	eighty	eight に -ty がつくと t が1つになる（eighty）
U	eight	eighth	8番目は eighth（eight に h だけをつける）
U	nine	ninety	ninety は e を残す（9番目の ninth は e が落ちる）
U	nine	ninth	9番目は ninth（e が落ちる）
U	ninety	ninth	ninety は e を残し、ninth は e が落ちる
N	four	fourteen	別意
N	four	fourth	別意
N	six	sixteen	別意
N	six	sixty	別意
N	six	sixth	別意
N	seven	seventeen	別意
N	seven	seventy	別意
N	seven	seventh	別意
N	nine	nineteen	別意
twelve	twelfth	形	12番目の
U	twelfth	twelve	12番目は twelfth（ve が f に変わる）
ten	tenth	形	10番目の
N	ten	tenth	別意
N	gift	giver	人物
golf	golfer	名	ゴルファー・ゴルフをする人
N	golf	golfer	人物
guitar	guitarist	名	ギタリスト・ギター奏者
N	guitar	guitarist	人物
N	hand	handful	別意
hear	hearing	名	聴覚・聞くこと・公聴会
N	helper	helplessness	人物
N	helpful	helpless	反対
N	heightened	high	別意
late	lately	副	最近・近ごろ
N	later	latest	変化
N	life	liveliness	別意
light	lighter	名	ライター・点火器
light	lighting	名	照明・点灯
P	light	動	火をつける・照らす
U	light	lighting	light は「光・明かり」。lighting は「照明（のしかた・設備）」
N	light	lighter	別意
N	lighter	lighting	別意
N	lengthened	long	別意
U	lengthy	long	long は「長い」。lengthy は話や文書が「長々とした・長ったらしい」
U	loving	lovely	lovely は「美しい・素敵な」。loving は「愛情のこもった・やさしい」
U	lovable	lovely	lovely は「素敵な・美しい」で物事にも使う。lovable は人や動物が「愛らしい・愛すべき」
low	lowly	形	卑しい・身分の低い・地味な
N	low	lowly	別意
N	low	lowered	別意
N	lowered	lowly	別意
member	membership	名	会員であること・会員数
N	member	membership	人物
